image_id,source,pid,prolificId,condition,word,week,trialIndex,image_path,description,visible_text,recognizability,description_model,is_valid_image,width,height,embedding_row,generated_at
ai_simple__JOURNEY_02,ai_simple,,,,journey,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/JOURNEY/02.png,"A giant person walks forward while a small hiker follows behind, and the giant’s body contains a winding path with mountains, a city, trees, weather symbols, and a sunrise.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:19.671959+00:00
ai_simple__JOURNEY_03,ai_simple,,,,journey,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/JOURNEY/03.png,"A person stands at an open door beside a winding road that leads past a bridge, trees, mountains, a sun, a cloud with rain and lightning, and a flag on a hill.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:21.336995+00:00
ai_simple__JOURNEY_04,ai_simple,,,,journey,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/JOURNEY/04.png,A hiker with a backpack and walking stick walks along a giant pencil-shaped path toward a mountain peak with a flag and sun rays.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:22.059373+00:00
ai_simple__MAGIC_01,ai_simple,,,,magic,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/MAGIC/01.png,"A wizard points a wand toward a castle, sending a glowing stream toward the castle, with a unicorn, flowers, mountains, clouds, and the sun nearby.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:27.682528+00:00
ai_simple__MAGIC_02,ai_simple,,,,magic,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/MAGIC/02.png,"A rabbit performer rises from a top hat and points a wand at a castle in the sky with stars, a moon, and a planet around it.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:29.318713+00:00
ai_simple__MAGIC_03,ai_simple,,,,magic,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/MAGIC/03.png,A wand makes a rabbit jump out of a top hat while a surprised person watches.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:30.797437+00:00
ai_simple__MAGIC_04,ai_simple,,,,magic,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/MAGIC/04.png,"An open book with a lock on its spine releases a teapot, a cup, a fish, a chair, and a top hat amid swirling decorative symbols.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:31.779397+00:00
ai_simple__PORTAL_01,ai_simple,,,,portal,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PORTAL/01.png,"A person steps through an open doorway from a room into a mountain landscape with a winding path, clouds, and birds, while a small table with a cup and book sits beside a framed picture on the wall.",G|C|C,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:32.940838+00:00
ai_simple__PORTAL_02,ai_simple,,,,portal,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PORTAL/02.png,"A person opens a door to a landscape with mountains, clouds, the sun, and a winding path.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:33.633163+00:00
ai_simple__PORTAL_03,ai_simple,,,,portal,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PORTAL/03.png,"An open arched doorway stands in a landscape, with stepping stones leading through it toward mountains and a winding path, flanked by a bare tree on the left and a flowering tree, sun, clouds, and grass on the right.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:34.560770+00:00
ai_simple__PORTAL_04,ai_simple,,,,portal,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PORTAL/04.png,"A person opens a giant book that reveals a fantasy landscape with mountains, a winding path, clouds, and a castle on a floating island.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:35.425011+00:00
ai_simple__PROTECTION_01,ai_simple,,,,protection,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PROTECTION/01.png,"A house sits under a large protective dome while arrows point toward it from a thunderstorm cloud, a falling object, a swirling wind, and a virus symbol.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:36.312890+00:00
ai_simple__PROTECTION_02,ai_simple,,,,protection,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PROTECTION/02.png,"A large bird shelters a seated child under its wings while storm symbols, a sword, and a rock fall overhead.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:37.250658+00:00
ai_simple__PROTECTION_03,ai_simple,,,,protection,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PROTECTION/03.png,"A hand holds an umbrella over a small child hugging a teddy bear while arrows, raindrops, and lightning strike around them and a wave crashes nearby.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:37.908544+00:00
ai_simple__PROTECTION_04,ai_simple,,,,protection,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/PROTECTION/04.png,A person kneels and holds an umbrella over a small sprouting plant while rain falls and wind blows around them.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:38.803041+00:00
ai_simple__SERVANT_01,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/01.png,A crowned king sits on a throne holding a goblet while a bent man carries the throne on his shoulders.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:39.740283+00:00
ai_simple__SERVANT_01x,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/01x.png,A crowned person sits on a throne holding a goblet while another person bends forward underneath the throne carrying it on their back.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:40.687203+00:00
ai_simple__SERVANT_02,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/02.png,A crowned king sits on a throne holding a goblet while a kneeling person supports the throne from underneath.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:41.710108+00:00
ai_simple__SERVANT_03,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/03.png,A kneeling person with a crown on their back is being wound up by a hand holding a key.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:42.799202+00:00
ai_simple__SERVANT_03x,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/03x.png,A person sits relaxed in a chair on top of a tray being carried by another person who is crawling on hands and knees.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:43.592166+00:00
ai_simple__SERVANT_04,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/04.png,A crowned person sits on a throne holding a goblet while another person crawls underneath the throne and a long carpet with footprints extends from it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:44.452894+00:00
ai_simple__SERVANT_04x,ai_simple,,,,servant,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/SERVANT/04x.png,A crowned person sits on a chair at a table with a bowl of fruit and a goblet while another person kneels underneath carrying the table and holding a covered serving tray and a bucket.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:45.505790+00:00
ai_simple__STRUGGLE_01,ai_simple,,,,struggle,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/STRUGGLE/01.png,A person pushes a huge tangled boulder uphill on a steep slope.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:46.184126+00:00
ai_simple__STRUGGLE_02,ai_simple,,,,struggle,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/STRUGGLE/02.png,A person pushes a large tangled boulder up a steep hill toward a flag at the top.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:47.343846+00:00
ai_simple__STRUGGLE_03,ai_simple,,,,struggle,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/STRUGGLE/03.png,A person carries a large snail shell on their back while climbing uphill.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:48.101502+00:00
ai_simple__STRUGGLE_04,ai_simple,,,,struggle,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/STRUGGLE/04.png,A person pushes a large tangled boulder up a steep hill toward a flag at the top.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:49.025689+00:00
ai_simple__VISION_01,ai_simple,,,,vision,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/VISION/01.png,"A person stands beside a lighthouse with an eye on top, looking through it at a sunny landscape with mountains, clouds, a winding road, and a flag on a peak.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:49.836292+00:00
ai_simple__VISION_02,ai_simple,,,,vision,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/VISION/02.png,"A person pulls back a curtain to reveal a mountain with a winding road, the sun, clouds, and a small flag on the peak.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:50.615179+00:00
ai_simple__VISION_03,ai_simple,,,,vision,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/VISION/03.png,"A person pulls back a curtain to reveal a mountain with a flag on top, a winding path, clouds, and birds in the sky.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:51.436584+00:00
ai_simple__VISION_04,ai_simple,,,,vision,,,/Users/fm/Documents/Github/figcreativity/web/public/word_images/VISION/04.png,"A person stands on a hill and holds up a flag or banner pole while looking toward a winding river, a rising sun, and a city skyline in the distance.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:52.389826+00:00
ai_many__ABYSS_01,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/01.png,A swirling spiral vortex or whirlpool with a dark center.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:52.996844+00:00
ai_many__ABYSS_02,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/02.png,A steep cliff edge with several jagged rock ledges and a few falling rocks beside it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:54.093058+00:00
ai_many__ABYSS_03,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/03.png,A person stands at the edge of a cliff above a steep drop or waterfall.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:54.826604+00:00
ai_many__ABYSS_04,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/04.png,A staircase rises diagonally upward beside a dense row of tall vertical spikes or fence posts.,,uncertain,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:55.481740+00:00
ai_many__ABYSS_05,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/05.png,A person hangs from a rope or cable attached to a horizontal bar or ledge.,,uncertain,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:56.145169+00:00
ai_many__ABYSS_06,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/06.png,A large hole or crack in the ground with jagged fissures radiating outward.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:57.637030+00:00
ai_many__ABYSS_07,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/07.png,A stone well with a circular rim and a deep shaft.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:58.220435+00:00
ai_many__ABYSS_08,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/08.png,A boat floats on the water above a steep underwater drop-off with a fish and rising bubbles near the edge.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:58.990896+00:00
ai_many__ABYSS_09,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/09.png,A spiral galaxy with a bright central core and scattered stars around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:41:59.731559+00:00
ai_many__ABYSS_10,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/10.png,A human head in profile with the back of the head filled with dark scribbles and scattered dots.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:00.754300+00:00
ai_many__ABYSS_11,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/11.png,An hourglass with sand flowing from the upper bulb into the lower bulb.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:01.677019+00:00
ai_many__ABYSS_12,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/12.png,A cloud is raining straight down into a puddle or hole on the ground.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:02.705283+00:00
ai_many__ABYSS_13,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/13.png,A large ocean wave curls and crashes.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:03.489254+00:00
ai_many__ABYSS_14,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/14.png,A road leads into a dark tunnel framed by a stone arch with rays around the entrance.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:04.230482+00:00
ai_many__ABYSS_15,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/15.png,A hand drops small pieces into a swirling drain or hole.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:04.896065+00:00
ai_many__ABYSS_16,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/16.png,A mountain valley or canyon with steep peaks on both sides and a dark ravine or chasm in the center.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:05.818948+00:00
ai_many__ABYSS_17,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/17.png,A floating chunk of ice or rock with smaller pieces falling beneath it.,,uncertain,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:06.856112+00:00
ai_many__ABYSS_18,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/18.png,A surprised face with wide eyes and a large dark mouth or muzzle covering the lower half of the face.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:09.630124+00:00
ai_many__ABYSS_19,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/19.png,A person sits on a windowsill in front of a large dark window.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:10.251177+00:00
ai_many__ABYSS_20,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/20.png,"A cup or mug filled with a dark liquid, shown with its handle on the right.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:10.884096+00:00
ai_many__ABYSS_21,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/21.png,A ladder descends into a round underground opening or pit.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:11.712545+00:00
ai_many__ABYSS_22,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/22.png,A tree stands at the edge of a cliff with its roots exposed and hanging over the eroded drop.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:12.616080+00:00
ai_many__ABYSS_23,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/23.png,A person is falling backward with arms and legs raised beneath several vertical motion lines.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:13.277873+00:00
ai_many__ABYSS_24,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/24.png,A deep V-shaped canyon or crack splits the ground into two rocky cliffs.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:13.880967+00:00
ai_many__ABYSS_25,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/25.png,A megaphone with sound lines coming out of its mouth.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:14.938848+00:00
ai_many__ABYSS_26,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/26.png,An open door reveals a dark doorway or room beyond.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:15.770173+00:00
ai_many__ABYSS_27,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/27.png,No recognizable object or scene; only a dense tangled scribble of looping black lines.,,none,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:16.368114+00:00
ai_many__ABYSS_28,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/28.png,A waterfall pours over a cliff into a pool below.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:17.063907+00:00
ai_many__ABYSS_29,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/29.png,A swirling black hole with stars around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:17.772415+00:00
ai_many__ABYSS_30,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/30.png,A keyhole-shaped opening or lock plate.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:18.527160+00:00
ai_many__ABYSS_31,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/31.png,A winding river runs through a steep canyon between tall cliffs.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:19.444719+00:00
ai_many__ABYSS_32,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/32.png,An open book lies flat with its pages spread wide.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:20.333624+00:00
ai_many__ABYSS_33,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/33.png,A person dives headfirst into a deep vertical shaft or hole.,,uncertain,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:21.057860+00:00
ai_many__ABYSS_34,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/34.png,A jellyfish with long trailing tentacles.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:21.597980+00:00
ai_many__ABYSS_35,ai_many,,,,abyss,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ABYSS/35.png,A cliff edge drops steeply with rocks falling away from the side.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:22.671166+00:00
ai_many__ACCIDENT_01,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/01.png,A peeled banana peel lies on the ground with the ends spread apart.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:23.385846+00:00
ai_many__ACCIDENT_02,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/02.png,A hammer strikes the top of a step ladder.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:24.157482+00:00
ai_many__ACCIDENT_03,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/03.png,"A fish is inside a fishbowl that is tipping over from a chair or stand, with water splashing out.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:24.861873+00:00
ai_many__ACCIDENT_04,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/04.png,A lit candle with melted wax dripping down the sides and pooling at the base.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:25.727664+00:00
ai_many__ACCIDENT_05,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/05.png,A car skids or drives over a winding road with motion lines around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:26.834485+00:00
ai_many__ACCIDENT_06,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/06.png,"A flower in a vase is breaking apart, with petals and shards scattered around it.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:27.586219+00:00
ai_many__ACCIDENT_07,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/07.png,An electrical plug is being inserted into a wall outlet with lightning bolts indicating electricity.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:28.350288+00:00
ai_many__ACCIDENT_08,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/08.png,A paper shredder is shredding a sheet of paper.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:29.742058+00:00
ai_many__ACCIDENT_09,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/09.png,A hand presses a button on a rectangular control panel with two circular buttons.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:30.554813+00:00
ai_many__ACCIDENT_10,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/10.png,A shoe presses down on a nail sticking up from a board.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:31.502387+00:00
ai_many__ACCIDENT_11,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/11.png,"A person falls backward while riding roller skates, with arms raised and motion lines around the skates.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:32.190023+00:00
ai_many__ACCIDENT_12,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/12.png,A lidded teapot or kettle sits with steam rising from the spout and liquid spilling over the side onto the surface below.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:32.944367+00:00
ai_many__ACCIDENT_13,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/13.png,A slot machine shows three sevens with a lever pulled beside it.,777,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:33.745609+00:00
ai_many__ACCIDENT_14,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/14.png,"A broken key is inserted into a keyhole or lock, with the key snapped into two pieces.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:34.446522+00:00
ai_many__ACCIDENT_15,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/15.png,A front-loading washing machine with its door open and a pile of laundry spilling out onto the floor.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:35.472465+00:00
ai_many__ACCIDENT_16,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/16.png,A broken chair is tipping over with one leg detached and pieces falling off.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:36.226339+00:00
ai_many__ACCIDENT_17,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/17.png,A drink cup with a straw is spilling liquid out of the top.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:37.108061+00:00
ai_many__ACCIDENT_18,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/18.png,A slice of bread pops up from a toaster with steam rising around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:38.324463+00:00
ai_many__ACCIDENT_19,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/19.png,A car is stopped at the edge of a road beside a sign marking a dead end.,DEAD END,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:39.118388+00:00
ai_many__ACCIDENT_20,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/20.png,An open umbrella is being blown sideways by strong wind.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:40.285898+00:00
ai_many__ACCIDENT_21,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/21.png,A hanging swing seat suspended by two chains.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:40.840593+00:00
ai_many__ACCIDENT_22,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/22.png,A smartphone with a cracked screen.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:41.525210+00:00
ai_many__ACCIDENT_23,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/23.png,A person runs through an open doorway or gate with impact lines behind the head and body.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:42.217332+00:00
ai_many__ACCIDENT_24,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/24.png,A tipped-over bucket spills liquid onto the ground.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:42.905978+00:00
ai_many__ACCIDENT_25,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/25.png,A stack of rectangular blocks is collapsing as several blocks fall away to the right.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:43.714147+00:00
ai_many__ACCIDENT_26,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/26.png,A hanging calendar page shows the date Friday 13.,FRIDAY|13,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:44.617041+00:00
ai_many__ACCIDENT_27,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/27.png,"An arrow flies toward a person’s head, with the person recoiling from the impact.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:45.394372+00:00
ai_many__ACCIDENT_28,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/28.png,"A capsule-shaped pill with a cross mark inside is shown above the words ""NOT PLANNED"".",NOT|PLANNED,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:46.329559+00:00
